Assignee,cord_uid,sha,title,url,Computational,Experimental - in vitro,Experimental - in vivo,Systematic review and/or meta-analysis,Clinical-interventional,Clinical-interventional,Clinical-observational,Clinical-observational,Systematic review and/or meta-analysis,Review,Other,,
,3d6zkjjy,9eec2605140f0856096789a10421729e4ba9d4e5,Houttuynia cordata blocks HSV infection through inhibition of NF-κB activation,https://doi.org/10.1016/j.antiviral.2011.09.005,,1,,,,,,,,,,,1
,gmpjo9uz,40c239fc6881ef05629eaa6da85a343a23614a72,Identification of Viral Pathogen Diversity in Sewage Sludge by Metagenome Analysis,http://europepmc.org/articles/pmc3963146?pdf=render,,1,,,,,,,,,,viral DNA sequencing,1
,cgx90xnt,d3f7afa8b4d0f21b23ccb1135dec12356375f5cc,Therapeutic Vaccination in Chronic Hepatitis B: Preclinical Studies in the Woodchuck,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3003998/,,,,,,,,,,1,,"summary of an animal model for vaccination, non-systematic review",1
,ory6dp6w,6bc358fafb08c21dc700737c0770c603165028dc,Isolation of sequences from a random-sequence expression library that mimic viral epitopes,https://doi.org/10.1016/0022-1759(92)90136-h,,1,,,,,,,,,,,1
,wfi9ka68,263f12984a135507e2448afcfd8db61e618fca71,Asymmetric effects of investor sentiment on industry stock returns: Panel data evidence,https://doi.org/10.1016/j.ememar.2012.11.001,1,,,,,,,,,,,,1
,4x1j0iqg,65ca70396d041072aeab57a007cffef0870897cf,Common Nodes of Virus–Host Interaction Revealed Through an Integrated Network Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6787150/,,,,,,,,,1,,,meta-analysis of host-virus data from published studies ,1
,iuglkdcp,5a054a570f409d5c2006369f19addc98d024b6c1,Predicting pseudoknotted structures across two RNA sequences,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3516145/,1,,,,,,,,,,,,1
,tpqow3fy,9d55e06359a9e4879f7a19d846ffbca8fc8e8768,Clinical considerations in the diagnosis of viral respiratory infections,https://doi.org/10.1016/s0732-8893(86)80040-2,,,,,,,,,,1,,topic review/clinical recommendations,1
,3kh09082,1b3f6e0bc46bcf400a5372320e5fda56a21f5686,"Meningitis, Viral",https://doi.org/10.1016/b978-032303506-4.10205-6,,,,,,,,,,,,"*** unavailable - ""defunct doi""",0
,u04rej8s,d9ff14ddc68468e06b5ee4160388f179e9d09612,Microbial proteinase inside human cells as anti-mitochondrial activity: A new virulence factor in infectious diseases?,https://doi.org/10.1016/j.mehy.2007.06.035,,,,,,,,,,,1,commentary,1
,vv3pyft4,16fed572f43c9537286b5b18afb389a2f6ce267d,The role of high-resolution imaging in the evaluation of nanosystems for bioactive encapsulation and targeted nanotherapy,https://doi.org/10.1016/j.micron.2007.06.009,,,,,,,,,,1,,topic review,1
,g50r8aaf,2d39bf1e34c2caf9d3b59b3bf755beeeb3aa1738,"The Swedish breeding cat: population description, infectious diseases and reproductive performance evaluated by a questionnaire",https://doi.org/10.1016/j.jfms.2009.01.008,,,,,,,,,,,1,"animal study, questionnaire, retrospective, cohort, other (not clinical, not human)",1
,27b5zy1m,20eaf466506394deff744c747e76731615818e03,Diagnóstico y tratamiento empírico de la neumonía adquirida en la comunidad en situaciones especiales: pacientes inmunocomprometidos sin infección por el VIH y ancianos,https://doi.org/10.1016/j.med.2018.03.027,,,,,,,,,,,1,original text in spanish,1
,8hvwkswf,b2b426486e31df8e6ee677d16b4ef9500c7b7c74,Negative regulation of TBK1-mediated antiviral immunity,https://doi.org/10.1016/j.febslet.2013.01.052,,1,,,,,,,,1,,,
,4x1ckr2i,a67dae6e5f2b58a6f16aaed4011c694f9e64dd88,eIF3f: A central regulator of the antagonism atrophy/hypertrophy in skeletal muscle,https://doi.org/10.1016/j.biocel.2013.06.001,,1,,,,,,,,1,,,
,ftxq9g7h,1d81eea0f16b71d643336838cd22e51125bf05ef,Interaction of the HIV-1 frameshift signal with the ribosome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2794165/,,1,,,,,,,,,,,1
,uxtydu60,084df43c5fc9b52ac507f090c6d892b69e5b0999,Feline Leukemia Virus and Other Pathogens as Important Threats to the Survival of the Critically Endangered Iberian Lynx (Lynx pardinus),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2649436/,,1,,,,,,,,,,cat samples analyzed for infections,1
Hannah Raff,hmytour9,25392d8dfe94e5acfe49998eaf760150d39ac9b2,Knowledge and attitude of healthcare workers and patients on healthcare associated infections in a regional hospital in Ghana,https://doi.org/10.1016/s2222-1808(14)60330-3,,,,,,,,1,,,,,1
,ie2kk5yi,6b83ccbaff4b9d9f4ac38fcfbbb2bdde5b3c53aa,"Genetic diversity, infection prevalence, and possible transmission routes of Bartonella spp. in vampire bats",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6159870/,1,1,,,,,,,,,,,
,tedj3xxz,1e5d47af3cdfd8ce02f55653005d7c8b75017e91,trans-Golgi retention of a plasma membrane protein: mutations in the cytoplasmic domain of the asialoglycoprotein receptor subunit H1 result in trans-Golgi retention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2199941/,,1,,,,,,,,,,,1
,wzzdc5h9,f2e66792dfbf8759bd7ff47145bb07f18a6ac27d,Green Fluorescent Protein Reporter System with Transcriptional Sequence Heterogeneity for Monitoring the Interferon Response,https://jvi.asm.org/content/85/18/9268.full.pdf,,1,,,,,,,,,,,1
,jtgcj91t,b7ab9571dc69783d3b84dc3c5a24656db182afb6,Viral Respiratory Tract Infection During the First Postoperative Year Is a Risk Factor for Chronic Rejection After Lung Transplantation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6092179/,,,,,,,1,,,,,,1
,c9e93h0u,cacae08c1b352c6a4aeba0e941454655a9e118cb,Development of universal SYBR Green real-time RT-PCR for the rapid detection and quantitation of bovine and porcine toroviruses,https://doi.org/10.1016/j.jviromet.2010.06.001,,1,,,,,,,,,,,1
,c9vu8ako,2c9475aa7971ae4c5ae18329ae9895b2c1b8bbe7,The Chronic Obstructive Pulmonary Disease Exacerbation,https://doi.org/10.1016/s0272-5231(05)70179-9,,,,,,,,,,1,,Non-systematic review,1
,z4to5v33,bbc89603600968ee09dd4b38c91616f83f7e0bba,West Nile Virus Infection Causes Endocytosis of a Specific Subset of Tight Junction Membrane Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3359987/,,1,,,,,,,,,,,1
,f6ox8b9a,9f55e438285ab323dff1aa4a18c17e07c7a69389,"Journal Roundup: Ebola, antibiotic use and abuse, and the usual suspects",https://doi.org/10.1016/j.jhin.2014.12.004,,,,,,,,,,,1,News update,1
,9rjiz2pe,1536008edcc909523ffc39c62b8389ba0ee76f95; c0e6b0fee027cdf12f61689134274120a0ca5903,Pediatric Asthma Mortality and Hospitalization Trends Across Asia Pacific Relationship With Asthma Drug Utilization Patterns,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3651014/,,,,,,,1,,,,,,
,ygd8xv5x,adc08c82dcc848eeb0edacfd01dcb4e34a833ba5,Disinfection with hydrated lime may help manage cryptosporidiosis in calves,https://doi.org/10.1016/j.vetpar.2018.11.004,,,1,,,,,,,,,,1
,m410d4ts,ad9aa9b87ae15398ba7af6302a3ff1dfaff16be0,Responding to health emergencies in the Eastern Mediterranean region in times of conflict,https://doi.org/10.1016/s0140-6736(20)30069-6,,,,,,,,,,,1,Commentary,1
,ak17aznz,6940b4b67074be32004ffdc1b82dfb8b4699a0de,The Incidence of Respiratory Tract Infection in Adults Requiring Hospitalization for Asthma,https://doi.org/10.1378/chest.112.3.591,,,,,,,1,,,,,,1
,esnjtrsq,a78b5afb95ea148ea0b55b1f0155bcfd82638e5c,First generation inhibitors of the adenovirus proteinase,http://europepmc.org/articles/pmc3810942?pdf=render,1,1,,,,,,,,,,,
,7qfn53f0,1460431a11ae554624fded17f039eacbda52effb; 575ce9765e914a2bdb2a02b265905f9e7e781c67,Characterisation of N-glycans in the epithelial-like tissue of the rat cochlea,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6367448/,,1,,,,,,,,,,,1
,esz2x8dp,7c75a295ef4bfd0018bbf5dce916d304e42939c2,Practical Fluid Therapy and Treatment Modalities for Field Conditions for Horses and Foals with Gastrointestinal Problems,https://doi.org/10.1016/j.cveq.2017.11.013,,,,,,,,,,1,,Non-systematic review,1
,yylu7jpf,e478cecb256d071bcf292dc2028eb633407219bc,Replication of murine coronavirus requires multiple cysteines in the endodomain of spike protein,https://doi.org/10.1016/j.virol.2012.02.015,,1,,,,,,,,,,,1
,on2y0769,76c74eaea028a4344f6faa38d9562022d3b8dfdd,Gene regulation by noncoding RNAs,http://europepmc.org/articles/pmc4721600?pdf=render,,,,,,,,,,1,,Non-systematic review,1
,vz8i8djy,854a2aa4f0366614b0b1f95df6c2db940526fbad,Chapter 3 The rabbit consultation and clinical techniques,https://doi.org/10.1016/b978-075064002-2.50006-0,,,,,,,,,,,1,Book chapter,1
,lgnhlxgd,0fb7c6132789933a5672b4a2efd33e545a217bd2,Effects of chloroquine on viral infections: an old drug against today's diseases,https://doi.org/10.1016/s1473-3099(03)00806-5,,,,,,,,,,1,,Non-systematic review/ commentary,1
,gjiwfual,d1a0400f1b97c8f05e14aa43796802ccec11f506,Airflow Dynamics of Human Jets: Sneezing and Breathing - Potential Sources of Infectious Aerosols,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3613375/,,,,,,,,1,,,,,1
,f3zdttfo,97815772b3e6d3d73a0521e9daaf7823bc774f9d,Differential effects of viroporin inhibitors against feline infectious peritonitis virus serotypes I and II,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7086594/,,1,,,,,,,,,,,1
,34oh1tm5,1821674721e32961f0f8c6aa3dc7c13c96b693c4,Mortality due to Cryptococcus neoformans and Cryptococcus gattii in low-income settings: an autopsy study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6522501/,,,,,,,,1,,,,,1
,kek0vtdi,4dc5e0ae0faadc9e77cd804e89e21d0933e88c77,CD8 memory T cells: cross-reactivity and heterologous immunity,https://doi.org/10.1016/j.smim.2004.08.014,1,,,,,,,,,,,,1
,dh9n3j23,c7c4b98517819b787b89bfeee835280593dbf035,"The Trojan Chicken Study, Minnesota",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1952212/,,,,,,,,1,,,,,1
,ntsphuk0,2a59942e3f1858a2f55e0ad5a3c50b683d957a80,"Molecular and phylogenetic characterization of bovine coronavirus virus isolated from dairy cattle in Central Region, Thailand",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7089240/,1,1,,,,,,,,,,,
,n8hlrknq,b98985f125c3391aac709332e6380fe8b11ef6e5,"Molecular-based diagnostics, including future trends",https://doi.org/10.1016/j.mpmed.2013.08.012,,,,,,,,,,1,,Non-systematic review,1
,psvp3mu6,38dc71289ad76b373bda0c308093ceabbcb706d7,Chapter 28 Pleural Space Disease,https://doi.org/10.1016/b978-1-4557-0306-7.00028-3,,,,,,,,,,,1,Book chapter,1
,q7598a7n,f3bcec255219e8e8f78a3d64105a862b0e43b911,Sensitivity and specificity of the user-seal-check in determining the fit of N95 respirators,https://doi.org/10.1016/j.jhin.2010.09.034,,,,,,,1,,,,,,1
,oti9btqp,3cff423d90d10aed4310a7d726a6a873d37b2693,In vivo protection against ZIKV infection and pathogenesis through passive antibody transfer and active immunisation with a prMEnv DNA vaccine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5707885/,,,1,,,,,,,,,,1
,rcwwx7qw,8745be1dc78adeffdc2f243e3597390ddd07b456,A retrospective study detects a novel variant of porcine epidemic diarrhea virus in England in archived material from the year 2000,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5088618/,,,,,,,,,,,1,Phylogenetic study,1
,e6401p1p,1d8b7f079d5b7a6f9ecd1a0999f16582df84fd8e,NTPase and 5′-RNA Triphosphatase Activities of Chikungunya Virus nsP2 Protein,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3139623/,,1,,,,,,,,,,,1
,yl02ht43,f7f228117ed266bdd9f35510bec8011dfcef21a1,Causation and disease: effect of technology on postulates of causation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2589507/,,,,,,,,,,1,,Non-systematic review,1
,qi9dtaow,c7fbc3c2ef9549d8a6531237b2e9d09cf09a6567,Microfluidics-Based Lab-on-Chip Systems in DNA-Based Biosensing: An Overview,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3231440/,,,,,,,,,,1,,Non-systematic review,1
,nftf171a,cfa02214264de0228b64d968740c91ce88023511,Human coronavirus NL63 replication is cyclophilin A-dependent and inhibited by non-immunosuppressive cyclosporine A-derivatives including Alisporivir,https://doi.org/10.1016/j.virusres.2014.02.010,,1,,,,,,,,,,,1
,ye0tvnnf,6d2492de654b3ed2af74151a9ff7f1dea0eadca8,Application of monoclonal antibodies in animal production: A review,https://doi.org/10.1016/0301-6226(88)90032-2,,,,,,,,,,1,,Non-systematic review,1
,k60qh7lh,bdf14a6bd3df23e41d670416b6f0b345e1ebde7a; 2029878b827294f1639d73575783c79c72007c40,A framework for One Health research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5454183/,,,,,,,,1,,,,,1
,upy712aj,0758be46dc2f4ada2905d557959a82ed31f0b93c,Nurses' Working Conditions: Implications for Infectious Disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3328993/,,,,,,,,,,,1,Commentary,1
,2behvv3b,00b88130d2a7c8489e209742494303b6731d7544,Recombinant baculovirus expressing the FrC-OVA protein induces protective antitumor immunity in an EG7-OVA mouse model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6805443/,,,1,,,,,,,,,,1
,cmeszahl,cd152402ada77412fcfc8b69bd60b5da0409c045,Intravenous Immunoglobulins: Evolution of Commercial IVIG Preparations,https://doi.org/10.1016/j.iac.2008.06.002,,,,,,,,,,1,,Non-systematic review,1
,533xlisc,63205fe99a388f19fde06f422c9ce6c1ddfc52f4,"Remission of Invasive, Cancer Stem-Like Glioblastoma Xenografts Using Lentiviral Vector-Mediated Suicide Gene Therapy",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2707627/,,1,1,,,,,,,,,,
,isvn3wji,33cf03ea72e45ea6d6beeccc91c5145807544728,Developing Novel G-Quadruplex Ligands: From Interaction with Nucleic Acids to Interfering with Nucleic Acid–Protein Interaction,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6384609/,,,,,,,,,,1,,Non-systematic review,1
,p8h7mcqk,1612baee210878f1ee35103be54173bc29281b80,Sorafenib induces autophagy and suppresses activation of human macrophage,https://doi.org/10.1016/j.intimp.2013.01.006,,1,,,,,,,,,,,1
,e5frjae8,2437ecdfe29ce5195079af809de646e9e1e1350a,Respiratory Viruses,https://doi.org/10.1016/b978-012373944-5.00314-x,,,,,,,,,,,1,Book chapter,1
,ot72top7,cba8a7e9431c7da8eebf9b0fa4d3689bf4190f1c; 8525c147e058341df6851a61ae8b3ae99510d39e,Detection of an Antigenic Group 2 Coronavirus in an Adult Alpaca with Enteritis,https://cvi.asm.org/content/cdli/15/10/1629.full.pdf,,,,,,,,1,,,,,1
,shkb068s,691e4cbb40e45f5174902fe4a30d47cb5550f4a7,A Mechanistic View of Enzyme Inhibition and Peptide Hydrolysis in the Active Site of the SARS-CoV 3C-like Peptidase,https://doi.org/10.1016/j.jmb.2007.06.001,,1,,,,,,,,,,,1
,8hk8qruv,8423837b031f563d611815243521ba8e25b24b8e,Transmission and control of an emerging influenza pandemic in a small-world airline network,https://doi.org/10.1016/j.aap.2009.07.004,1,,,,,,,1,,,,,
,1ucs8zu1,c91fac9f0e239fab524c4595ebf8d0d8a5385f1a,Deposition of respiratory virus pathogens on frequently touched surfaces at airports,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6116441/,,,,,,,,1,,,,,1
,eveoz2ho,4feb9a91ecc4fa7bcee62a0418a6592262c0670e,Antiviral effect of amiloride on replication of foot and mouth disease virus in cell culture,https://doi.org/10.1016/j.micpath.2019.103638,,1,,,,,,,,,,,1
,i8xdywet,504684906ab86a5130b59c2557ec73e2226f67e7,Bat Flight and Zoonotic Viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4012789/,,,,,,,,,,,1,Commentary,1
Gabs Dupont,2c8d5aqw,4d7ea22998e30661c84ea55462d622fa3f46b0eb,Experience of a global laboratory network in responding to infectious disease epidemics,https://doi.org/10.1016/s1473-3099(06)70556-4,,,,,,,,1,,,,case review of mobile global lab,1
,blfjd0jd,27969ab6c34a3d9b630666d5876256a9641bc05a,How Do Viruses Avoid Inhibition by Endogenous Cellular MicroRNAs?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3820716/,,,,,,,,,,1,,non-systematic review,1
,gpe5memu,b8dadde28f04f97f389f87e68f8945380f2525b6,Emergence of Anti-Red Blood Cell Antibodies Triggers Red Cell Phagocytosis by Activated Macrophages in a Rabbit Model of Epstein-Barr Virus-Associated Hemophagocytic Syndrome,http://europepmc.org/articles/pmc1854957?pdf=render,,1,,,,,,,,,,,1
,hxxuxlek,58df62e6df26193cbd507ae0d37a03ed1181fe57,CAP workload recording,https://doi.org/10.1016/0196-4399(89)90064-0,,,,,,,,,,,1,"general pathology methods, editorial",1
,088gqxyz,60d0249804cbf3e01db9e6eda2e5cd83db23d15f; c0c71a9c400ecc65521995e26e38ad3a740e054c,"Synthesis of benzopolycyclic cage amines: NMDA receptor antagonist, trypanocidal and antiviral activities",https://doi.org/10.1016/j.bmc.2011.11.050,,,,,,,,,,,1,"synthesis of amines,letter",1
,5l0fthw3,cabe96ceeaf4de3ad158c2579936a1ff3dfa352d,Ligand Clouds around Protein Clouds: A Scenario of Ligand Binding with Intrinsically Disordered Proteins,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3789766/,1,,,,,,,,,,,,1
,grv1gfio,da8394be4ec8cb84dae818bb2edd8227680c6313,Prospective Evaluation for Respiratory Pathogens in Children With Sickle Cell Disease and Acute Respiratory Illness,http://europepmc.org/articles/pmc4632201?pdf=render,,,,,,,1,,,,,prospective cohort study,1
,xmsfkaoc,8fcf6065b0f6a43539a7f4c7f4ba5217237b0782,Community-Acquired Pneumonia in HIV-Infected Individuals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088745/,,,,,,,,,,1,,,1
,t0rfmfok,0d6a162406af842f2324077d73de17b2e85cffdb,Comparative Evaluation of Six Commercialized Multiplex PCR Kits for the Diagnosis of Respiratory Infections,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3751960/,,1,,,,,,,,,,comparison of 6 different PCR kits,1
,04q71md3,8d2f1769c1de3d813cf910561ff0401fb9d75121; ec5eb5ea6033d1a32e46cb874e3b87b9a700cd5a,Unifying Viral Genetics and Human Transportation Data to Predict the Global Transmission Dynamics of Human Influenza H3N2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3930559/,1,,,,,,,,,,,,1
,8844fjic,2552ff58ca153eef4492b540c43897cb0529cf00,Chapter 20 Coronaviruses in Aquatic Organisms,https://doi.org/10.1016/b978-0-12-801573-5.00020-6,,,,,,,,,,,1,"coronavirus in aquatic animal,book chapter",1
,hge7ydrb,2d27c86dc7e45b874a7f1b7be9061f9d07c97723,Disinfection efficiency of positive pressure respiratory protective hood using fumigation sterilization cabinet,https://doi.org/10.1016/j.bsheal.2019.02.006,,1,,,,,,,,,,,
,rtp7y6ma,5bc64dd87cf5c7502eb06d534d15d718c6c02214; d58be1bc0e9893f61c4fb1f2fa632821ecfac98d,"Influenza C Virus in Cattle with Respiratory Disease, United States, 2016–2018",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6154146/,,,1,,,,,,,,,secondary analysis of point prevalence study,1
,x42madue,616bd4a41ba7b87eaf2a0fb281de53e55d975a17,An international perspective on hospitalized patients with viral community-acquired pneumonia,https://doi.org/10.1016/j.ejim.2018.10.020,,,,,,,,,,,1,,1
,zu5ns4yq,c5693c87fa1c8b99d18d2ee0f40e55430d53a253,Pleural effusion disease in rabbits. Properties of the aetiological agent,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087320/,,1,,,,,,,,,,,1
,f6wg8a2d,9952cfc72ce630cae558e4f98680a44b43494247,A case series on common cold to severe bronchiolitis and pneumonia in children following human metapneumovirus infection in Sri Lanka,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5813322/,,,,,,,,1,,,,,1
,hox1cqqc,02ea0de2608232415039da31d60109ae054061b1,Diseases of Quail,https://doi.org/10.1016/s0195-5616(87)50107-3,,,,,,,,,,,1,book chapter on infections in qual,1
,7z9kao8d,0aca9344d369a4d450301ff2d727e4dd5219d45b,The effect of spent bleaching earth ageing process on its physicochemical and microbial composition and its potential use as a source of fatty acids and triterpenes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4161935/,1,,,,,,,,,,,analysis of waste from vegtable oil processings,1
,d9gwjjir,15dd9abbe4084c12712f094415c5ca9980aaacda,The major histocompatibility complex in Old World camelids and low polymorphism of its class II genes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4774177/,,1,,,,,,,,,,,1
,qyb8er14,2e50303039d019b3f817743da8a21e60f3b99130,"Two Multiplex Real-Time PCR Assays to Detect and Differentiate Acinetobacter baumannii and Non- baumannii Acinetobacter spp. Carrying bla(NDM), bla(OXA-23-Like), bla(OXA-40-Like), bla(OXA-51-Like), and bla(OXA-58-Like) Genes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4938629/,,1,,,,,,,,,,,1
,kp7qk49p,766e0afdd0d3c2a1f8d9a6c8b318ca401db0a8bd,The economic impact of quarantine: SARS in Toronto as a case study,https://doi.org/10.1016/j.jinf.2004.08.006,1,,,,,,,,,,,model of quarentining vs disease spread,1
,tbwecf7o,f60a18092c9596fed480a4e872150912bf3f9215,Étude prospective de l’écologie virale hivernale dans un service de réanimation pédiatrique,https://doi.org/10.1016/j.arcped.2014.10.025,,,,,,,,,,,1,in french,1
