paper_id,sha,Study Type,Computational,Experimental - in vitro,Experimental - in vivo,Clinical-interventional,Clinical-observational,Systematic review and/or meta-analysis,Review
dkzfddps,621fc53e298c0a2dc4e8c6c871fcd8cca0e707e8,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ys51rshu,30abdf7a423427b001aee5d319abecfb5ad1671b,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
pvvym3z6,eccdf56c0564f35ba8e293bfd967e98b822bfef2,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
201jppkd,e9c7ab1074e8ce62dbab3300ed0cb5babd980e69,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
o1z4ka3r,e021441c02baaade6b2b93427db4beb54b06ea92,"['genetic', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
qraq5aho,b0718d5c8888216c95fa19d7a79fd709da2c3ff4,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
ppzc7vij,65c5b049ad6a45d3533e0fee55018ba631d338b0; 551551b6447642735b59a49cbaa78a7b149b54d4,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
kwo5dfc8,f6453a0485975f0892250dc5821c218633339584,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ja1pqkfl,39ad6d2aa80498b55d03ac9d7f5a4adaaaaf574b,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ll109j3i,d9664a611b4984ab4c6a6000a55ae8b495f7e997,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ykcha3rt,a257c576fef2e2aee2702b5179d2d09473f16543,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
fs0u0cg3,9ec445cf691671bf14bc883bbb07dc5b3e8026b4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc1c4ewp,d0f140c55a5096788d681aa9ab115fba68e0e059,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
bhcijp6k,8c73602b18bc6b2fb17e8f37552995f6e310c6fd,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
r7jbm1et,598cb2d5c28e701d3f3533d2690dcc2202f10a8d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6h5393o9,4925de9bb1feab39f0ffda885f95b59fd0e10cc7,"['review', 'survey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
g6bfm0ac,3c6601ba74b263d57b6b7fc0fbb7868d6ad2b107,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
j5rlgbl8,034cab326c750ea98f621e9c65371b8f139fbfb4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
xyxdk875,fbb769061e6af30c3b6665b7bf5b31b5c5d030df,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
24o2viv3,83d82d42b92c964ba7bd7bd9f456a16c9d3cbaaf,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
0bz297i0,2f405ed2109c2b706eb85413816893558100afba,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
uycgov7q,6efd9d7ed926ebe9979cc13990888257507e2e19,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mlvjuvnt,602e006ebff0a1b81a8d922ce9504421f218bfb7,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9pmg7l7h,85e8b1143c1869125270527aa26d4e48ad63fb5b,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
essurar6,5df25b46c3f42c20960c6e6e0caeb981b2f7759d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2klytw6c,f37e28d5d912f4361695c361f5400b0045b88005,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
82d0s6po,e659993cca4cf1cc40900a6625576e8c63013602,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
t141h87g,5f9daea45653f753380db839c7320be13dd2cbc4,['genetic'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
zy3ynp7q,79293ad54296c497309179501a7e3e99614fbaaa,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
sdwiq8et,89cc80396595df1ebb851e602666945754ab0257,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
slmlhqnb,fffaed7e9353b7df6c4ca8f66b62e117013cb86d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
v68bilzj,5d1257333598094fd630f16f989336a2c5d223a9,"['review', 'case series', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wzgjwa2z,fcd0b20d3b55d4c5029f98c3612ff577394ebf3d,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
u533ueu1,bca792def155d06e618f4fe78f6f4178ed5e1b69,['case series'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
66nxk4e8,fb4cdfdd952f7140a732d294b97f611c456aa6f0,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6rc8mvu,34b3c509de48e972c90694eebad3ff0537f3d10b,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
v6q09lwr,e20efa446b9d31196d08c2a0cf51d2c851bfbbad,"['review', 'case study']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
p1ehc0f0,2ee77e390b7b181cef6dfca17f4a6aeab09d0064,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
qnn9hp8e,0d82c429737f250a7bcd230fea2e4725edc2439a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
jlmuo37x,abd5833ba0f868ce51622b090b9121b3be9c08dc,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
vk59ghjm,817a885e9613363e08ef920a9e5826a4cb9e1c1e,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ed38l9zm,2ff4902f8704407bd2f72325ee5ea75908919a54,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
6nrfipz8,ac51af9995edb441f0ce4fdc384908daa6e83675,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
zbsidnsc,3f36fd3fb1459eb47b0cd58e5b6fa52529f68695,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bylmvtiz,fce74c6d77b50d5f596c327529665bf89087097c,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
u1lxtras,cfb03431670da70ab0a1cac08df0d45d8f420ad2,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
y5et8pqg,174f63ff45fc7bbecf0f559200761ad76691b6fb,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
cfpod3fr,9853f82beb2aa6e757484232afa30dba030c50fb,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
gfn7d8wm,2990612686e9b3dc6819d62a2daeec9c857a98e9,"['cross-sectional', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxzhnef,d83954775a8f0d595494ce00018ae409739f1062,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
n6wvdkwl,c60b9bd1c5edac3f1f4916571a10a6daf9b569a6,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
cvwf63zc,aba0193185525dbd5c85f38245bcd05861ec4513,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
syp7pbyq,fc1c9e4e516b3a249d30971e0f251834a96365dd; 0fd564c79d0ecbf3104475df673bddcb28dd477c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
61yo18q2,1f4c7f7b1707f71e188cc621e323bd5751b3e6a8,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
uqyc8lpf,069a3aebc920d5da476fef73fd5d47566c780885,"['review', 'bioinformatics']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
p6h2a0d5,5341fd2caa821b2616a8bc85763a608b29cb4947,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199ydle,05186884eb6aed574507e7f0f9316375ffbc6494,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
jejgkcql,7688b1a7662e60226e0011fe6262f6d9114e1906,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
zwkl1ywk,5a2d0804fc8a4c5d6c661deca4e3150e5cbc77d5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
kvwsfno8,727ff12fcef223c2e2c4971ef237c80ee4e58162,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
cqaado3u,8041d586dc357d38fb7e13f528d400a14ae64b8d,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
45eu9x4x,80779b91bf8ddc59dc5391db98f6df3dc4bf930c; 359d79257b07cb81eddbcbcc2882bbb43362cfe4,"['genetic', 'bioinformatics']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
6p2qutc5,eecb946b106a94f26a79a964f0160e8e16f79f42,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
a9xcab8t,e14d8123b56a1b4825bf8aa262ff4f4d0f9549b4,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
agzklj3p,6e568297d56de743ad08b1b3c4ef6dc8dc50fb89,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hm9wd817,d14958c8c606c6abc9d79a20721582b07f1fd704,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
h0m8zutb,e98c156b8632c84d14cfb03a1614b36563479bed,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ei0omhim,2e8855a1b4fa41526eac0e93264c024aef7f6c9d,"['prospective observational', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr0x6obj,a63e670d74fe754980355a4f59c770955914745d,"['review', 'survey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ntokyoai,881d4ffd2d9422f853b3140e834479d6d6db79b3,"['clinical', 'laboratory data']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
1sdt9zz8,e33495040bf8950cd13d754656a31f9b9bdad01d,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
wr73zrha,031fd47b33af0e00eeb5e76c0d010df92df6bef6,"['review', 'editorial']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
zcya8kqh,03c3f8b980a0b0bc64bed96390f01c25e4a98a32,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
u0wjgw50,91276b1c72c7bff1b7b796b8efaa9215519289a1,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
bm9uvghi,e0833a1c57d22b36db54876afb2282e00148b691,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
gao6kbx1,d6941e8307d78b087937f9ee4324969ef7e1b623,"['review', 'genetic', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8nb68uwr,3f95cd9324e4e68dfac149200521e09981091feb,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7q2wkwrf,05a12a1fb4a86a4158ad027b911092cfc25bc40b,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
sj6zfybb,5d38ec30f0a4ea9b504808bc6bb2c8793db72e7a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
dgs15p6a,57f469dc08da8f964d6c85c7d90ef62315f14e9d,"['examples from the literature', 'review', 'clinical', 'bioinformatics']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
6oyw5sqv,16406822b5673734cefa5a986007b6fff662c7b5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
cxijck5d,efb09a669665f5e0e097c2d5e94c499a6e43bd9e,"['review', 'genetic', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiw9unh3,39e643e0263bee019519c0c51f4ae17f1fe1a0a5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
52rehsd5,a2ea85a02fee49f55f485a2b5d808636cb38a0bb,['experimental'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
kvvxmvqo,fa4d272c79931c9d40575defb54ac24b37869bc9,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sras8r5z,dfa781bcc4c907490ddfceebd374669983a98082,"['genetic', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
6rotsb66,bd57ac5cebeff6091e3ca6756a1efcf1c692b0f3,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
i3ydg93k,98451e334c51db917c85e62573eabd5bfaeac9e9,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
j5m2raoa,194e09560f46554663015f54423f7f5d7822025b,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vvjcxor9,89d4bbbaafc5df5274e5ca4f2b21b3f27b50b216,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
z2fpahsg,77e7d43cae5e05f9a6937b0c3326871a41ea20cd,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8mv1tqly,38d6c3ecce86e079e55dcb9a1b33f2a239b3ba81,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
kdx7969s,5bc8dd515058e0fe94c6fc4a2c3cb85572030fec,"['review', 'prospective study', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
nlv5xndn,2079a44557da9aa2ce74d6af8ac0e8a344c1ad8d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8cn5ewtz,63b21e59e43206a09eaa36fdc5233f22af7515e3,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4pf5nsw2,bbffb6a287ece187b7ad9ceb9f703854b0ea8e1d,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
sg13j2at,0ae7bedff3dfbfc1ccaeb5b662bbace00ae16b33,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
upwe0cpj,42baa9df8f7d927d5a04d3b22a140b195e85f3a5,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
kcn67stj,617ec397b4376957e6d055f1989e66b158b93f1a,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
hx6ys1t2,fed0d2edd9db2da70b7633c5c81c5bf5bf8391e2,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ass9yia0,c8b0ef630df7327adda9757e8cca4aaac3fe69b3,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
xl8b8xte,c1909700d68a75f5d5390928295e7a4949c4cc41,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
u4rtnyj7,b6b49bfba83105940015b7b8280db74ce480c65c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3v1bid02,b56db50e2116c867bbc86aefcdfec72c74e971ed,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
175igdfk,125b3f6dd69d07e5dac7fa45b6567008bd1244ae,['experimental'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
whfyczcj,f6fdeab5faa3141b4d0ba262210e6662a7aa261a,"['review', 'life cycle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
u1opdwmd,dca3423350c6278fe7b9479eb894a578ffeeeb68,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
huan94tf,15f99a27eec125edd5f2c431344f01883ff72129,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wupictvw,d1b24d21f2004ee1ed983d5fd7526ff2809443e6,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0izt9hq,6d04e85d2c994d73c9a7e2692af91470f407ddeb,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
opi8aa5i,7d262832606b297d4d1cd2af7a45578d10823418,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
usvpk1na,c7d034bf9668a6fed9f627ae21fff8b6ec35d9ec,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6yxmaihl,6302e80258b85ac4f27c6db06bcf9e245e981ba9,['prospective study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
auum3tn7,e2fbe8d2a00bf0e7041a1b7c9e08c80ef87cb5cb,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
cu6nmjoj,7fd0d03264447b79984a3a48e12470e08df672d0,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nf8dxwra,c93e251c48b43dfc3e162039968b8ce59810c410,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9az2l5v4,56948f3e281e7271f952181ed0c3bd83d1d70f8e,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7zc44ca,93d080273b1f33330243dd140a35ba890ddd2973,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
fse9npzf,b54932936d9dd6f8a399f23e19d0a1d0aeabd954,"['review', 'survey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyihoelf,f9a3b2b8a17beb5d81c2111277d9645dc137dd32; 84c860b82c331e08dc0269ef951de3b53dee41d8,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
nph50ms1,638c624925ed19a692dcd98a7285191537b1c7c0; ca46502bc5b38f9453f31a3f34ba1711e98d83a9,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
hwywzb0a,ee0050c6fb81a4067d134010d0c80d21edb5df0b,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
0f4xo19n,ea16cb3708a425a5933434d80dd23f60803f36aa,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
i9flug4h,32da24606ad160166f08cf05349eaadd580ccff0,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
32x4t55k,e6f57228e6eddee590adad7a9b9021146e21c201,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
q3vegepi,3c7a2bc73e390cf72261519f241cd12b363c7444,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
l8j8b3g6,27ee6e389b8f87a3545232db8b8fe385f73e5003,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mzwkz0xx,fb077b4ea64b29cf81d88b9160f6ebb1d4a3d776,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
afwxps4b,0,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
8qafzssg,54b5dbd04a27590d6b7d0e0e899cbec62c9f91c0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
akyomff8,496bfe6fe82dca285afe74c0202ad9498b41370c; 9572c5aae9bef12492279374fa1f562a03eafd08,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ge79iq2c,778e39cb165c72b4245262781d804c4e1f6da3d7,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bjb38t6o,2392e0e02b81ed3565b792e9794d50994acc8535,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ukcxh8qa,82b043ec316b0bfb8350d65b09f6028d4ea9e564,"['review', 'experimental']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
r56lih8j,0bd9e38537d45c72b8507471690027a78f8f4584,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
nauim1pu,33f48f3ce2b476338c67cddb65732d26806377bd,['retrospective cohort'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
la9svzml,219db23666b8e31245a5a93f4c8bda3606449296,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
y43prnko,963dfcc10563ef66cf366f73640ab9b3e84a9a55,"['review', 'experimental', 'retrospective observational', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
6vxj083j,a23739aba0ae99bdf7e687731f4c61770cb6569d,"['questionnaire', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
b0zev8zb,46833c3f5dcabbe5e696a5d76d61dec64422a433,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ek6a82km,7802bcbf293fc8eeb1908c42afde34c8b5c773fb,"['questionnaire', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
j897sql0,3588b1ead834ac96e69e3f3e84b422dc3e43c068,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d1jqjv3,252878458973ebf8c4a149447b2887f0e553e7b5,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
vj8t28hn,289edbe9e28f26ea1d2de597c085e0f6e3009aed,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
9ubgoazx,e9624e13395487f67a1beb7c42f952e1f0b475bb,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
dmcr5ctp,55123f88b470c8d819d169865c7fada386ee7821,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
ieb5ec5j,ad6a3623db73b778bbfabb99c47116c30459e66d,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
l3qtkd54,cbb97774bf1adc0c1465970bcdabcd43ce0b365d,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
9cpgd8sc,31f30e0bd74035d9bbae69437e8af989fa78966c,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
isx53vk4,e7b9c386495606981ed7a87be8a325c87c35fef9,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
2h56vb0n,bf931c3fa287d161d951ce9545d253daaf8a14e0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
vb7380tp,9c39d4edcd259aaf2d64858e826f2f7a70a23a79; 483f2fcca26772cd100759f89ba042532ab39bb5,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
mc7pifep,6275144a4a4a08d1c72f3c52109ac757c72e6424,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9m39fb88,47dffc938eba5dd824d4f715af096791b0d2d04b,"['review', 'genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
8rdcnbor,3478c596127639187d848bfbb00f6b92d3af9941,['review'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
2tmsxja8,88570a6aef03be24f89f3c0c49d9f654af2c1240,['genetic'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
4yi5nurt,1ed7ba58402344abc5e614e344d03a30c03164af,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ix314s4n,ed21f99a11ebb65e8c3a6fb8d00b7141011916b0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
6sq1d5jt,edfe02a438fa9b667313da8f03614303fc2a4a14,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
x3u9i1vq,6b881730788724e674806854f0c20fec32ee9d96,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
ta5y54lu,3c3a1e707eaf3efae5ae22cced7d4850ffc1f587,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
7nwq4vxk,1de438fe6e455f606c21b859df1769e2807c3546,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
61t4e1eg,d6a325260dac29bfe718f1e57160583cb23b5908,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
wb5m8460,11fe16ac2f99335e81c64bb6b83761ed5b700963,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
sq57tvzr,ce0ea5e3b418366d8dab2a4c5a98266c8880a156,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
9erzows3,ecf2675fbb7883ca4a8f98c34eadb55c6b857aaa,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
qv5zsleh,4e70161128a045145f613dfd2029d383e4dde823,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr851682,e6d882be4961d1bdd7507b4a29d86b650de0895d,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9tysvr8,27d9e8f9f893c005e551b219680b7832eac40fca,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c1ivpju,1cbc073d7288259db8f24cd19ee27052c1eece02,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ki94q4qv,61be2db10d752ec61e879d76e6328b6d676a0f55,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdi8v79t,64b4ec9158c8f378000f3d15492f317f19baeafb,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
e993uavn,bbcb78719cba8e781ca99c3069823e9270053ac3,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
4nt20c06,1628fb770b782044ef43a9c63252b5d3b25a38ba,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
uzuwqy3g,e012c42cc9de8f02ca1e254e76a85a67286070ea,['retrospective study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
fmn80vga,61ab8b92a20e33291536d1b0ef49ca4657cd4b43,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuxwmv0v,ef6638accc1ef599ad1aafd47b3a86f2b904cc76,['case study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
0vykwml5,7aaf47fc90f9db6e22d4afa90e35f49be174ffa3,['clinical'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
jd4ym0u7,2c798963aaa2245c095624af78d5638bebf60c2f,"['experimental', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
1xjmlwqr,9f9de51e9537bc4c203dad26bf1e99d91f2b15e8,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
y99ylw6q,525511c3e146527c02bc25aed2833f0ef103d62a,"['genetic', 'prospective observational', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
8co05ova,c825a4d277f3300983a01b6961865b8377e87cf0,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5h8mtupm,e741dab28c2359000a1069189b3879c97f2f83ad,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
hhcfrjrn,88836be43482650dfdb4fc0cc47ca6e2d6afd759,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
iys2ezkd,48545476b719bbb0efc851c4bb4da881b8244cc2; 4c8bac1e65d1fd2effec0b45c143a97cef99aebd,"[' rct ', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
l1nqhz5b,68c9e356d0a2c9f60cd7a48356df0670d99b59d5,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhkocfx4,3ab8bf523ee26f6e2f7d3cf11d757f8b449d9dcd,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
unmnuxa4,f837cfe73ee695265382ec9873726fcd7b24d9b1,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
07dlf3zw,6a80b22e84d2692545c6f11d7cb4c96602a25c39,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
c7beotyb,53926518a1e7f62e23699decf28f6a0c06ed94bd,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctvnmjsl,4e6b644a4ef4abd5283c18ec18237ca58e0d52e3,"['review', 'genetic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
iqi9d0jc,1a086d735d850c607720d4b334d0a5de3630a904,['review'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8pagn56,eb1cc7c78d58eee6f6f81092426a9a5c9aab696c,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
